Date,Close,High,Low,Open,Volume,Returns,Vol_20,SMA_10,SMA_50,Target,Signal,Strategy_Return,Cum_Market,Cum_Strategy
2023-08-24,421.9835510253906,430.0293227205553,421.9545463127507,429.5174072282619,88517300,-0.0138591883019471,0.0074502461915842,425.6142974853516,429.4717138671875,1,0,-0.0,0.9795300839349871,1.0111378924797556
2023-08-25,424.9584655761719,426.24307373449807,420.1580380770201,423.71247141677657,102325100,0.007049835339677,0.0072497971131755,425.0656799316406,429.556865234375,1,0,0.0,0.9864356097369888,1.0111378924797556
2023-08-28,427.6533203125,428.271468592545,424.9585050816311,427.15104351635455,61595400,0.0063414544117255,0.0074366492689229,424.54894104003904,429.59159912109374,1,0,0.0,0.9926910461862386,1.0111378924797556
2023-08-29,433.8348693847656,434.1149829705276,427.3634585355922,427.5469781804364,83081900,0.0144545798633073,0.0082505863486039,425.1545440673828,429.77898010253904,1,0,0.0,1.0070399781929278,1.0111378924797556
2023-08-30,435.621826171875,436.2593109157671,433.4679017861337,434.1730052474849,69053900,0.0041189791628402,0.0077069364777252,426.25275268554685,430.04614318847655,0,0,0.0,1.0111879548792515,1.0111378924797556
2023-08-31,434.98431396484375,437.3796788770793,434.8007943012341,436.2399468961714,66084600,-0.0014634533182911,0.0076846341461582,427.6107818603515,430.34382690429686,1,0,-0.0,1.0097081285112675,1.0111378924797556
2023-09-01,435.7956237792969,438.1910180232257,434.3371347964679,437.7080777747482,58944100,0.0018651472901587,0.0076105735426554,429.0296569824219,430.6274078369141,0,0,0.0,1.0115913828910115,1.0111378924797556
2023-09-05,433.91217041015625,435.6700800917991,433.84458117342785,435.35135247874024,55166200,-0.0043218730670284,0.0074265598351709,429.9858764648437,430.9370697021485,0,0,-0.0,1.0072194133384569,1.0111378924797556
2023-09-06,430.99517822265625,433.2070527201014,428.667402786713,433.1007905422567,70758500,-0.0067225406117157,0.0075158490128139,430.7653411865234,431.2225830078125,0,0,-0.0,1.0004483399273807,1.0111378924797556
2023-09-07,429.6719970703125,430.34809581436866,427.6436418854697,427.991344757898,70355400,-0.0030700602215558,0.0073955786949835,430.9411315917969,431.3902606201172,1,0,-0.0,0.9973769032752482,1.0111378924797556
2023-09-08,430.3191223144531,431.8548689598933,429.36290993507305,429.7202810475146,61659700,0.0015060912709066,0.0074035653389429,431.7746887207031,431.5666314697266,1,0,0.0,0.9988790439230749,1.0111378924797556
2023-09-11,433.1491394042969,433.4581987746905,431.23668532604137,432.94628326819304,60180100,0.0065765543362856,0.0075465026996561,432.5937561035156,431.76637573242186,0,0,0.0,1.0054482262308122,1.0111378924797556
2023-09-12,430.7730712890625,433.2264162204621,430.1935665209915,431.7003378706483,67565400,-0.0054855658226682,0.0075501785594214,432.9057312011719,431.8187268066406,1,0,-0.0,0.999932773804538,1.0111378924797556
2023-09-13,431.2753601074219,432.4343991522864,429.89412843469466,430.9952464774697,60199300,0.0011660172184309,0.0070559179709368,432.6497802734375,431.87127197265625,1,0,0.0,1.0010987126360675,1.0111378924797556
2023-09-14,434.9939270019531,435.6893621396805,432.4440178145085,433.747962382289,83430800,0.0086222567725757,0.0070335378552095,432.5869903564453,432.01093688964846,0,0,0.0,1.0097304427911107,1.0111378924797556
2023-09-15,429.7529602050781,433.73674689724294,429.3167986127055,433.40719272290426,111848900,-0.0120483677392845,0.0073875605878199,432.0638549804688,432.1128149414062,1,0,-0.0,0.9975648390988128,1.0111378924797556
2023-09-18,430.0049743652344,431.30381593271665,428.9678297470681,429.4427711077799,55752200,0.0005864163449531,0.0073872042873805,431.4847900390625,432.2411761474609,0,0,0.0,0.9981498274256109,1.0111378924797556
2023-09-19,429.1132507324219,429.675454034148,426.42833506959016,429.0841732913192,66514600,-0.0020737519004956,0.0072999951465961,431.00489807128906,432.33026000976565,0,0,-0.0,0.9960799123240076,1.0111378924797556
2023-09-20,425.1683349609375,430.7901913132512,424.9647632633325,430.3734047367829,82562600,-0.0091931809720419,0.0075920738985375,430.4222137451172,432.28635681152343,0,0,-0.0,0.9869227694273973,1.0111378924797556
2023-09-21,418.1410217285156,422.58034623719885,417.98593215183814,422.3186492154812,104095800,-0.0165283080948808,0.0080143445463842,429.2691162109375,432.0331365966797,0,0,-0.0,0.9706106058284483,1.0111378924797556
2023-09-22,417.20074462890625,420.7677155797648,416.7839285170148,419.16839709834846,100829700,-0.0022487080930793,0.0074434825839115,427.9572784423828,431.6927264404297,1,0,-0.0,0.9684279859038932,1.0111378924797556
2023-09-25,418.9551696777344,418.9939198820318,415.5529609010411,415.9891521320099,70874500,0.0042052299076997,0.007316854244653,426.5378814697266,431.39281311035154,0,0,0.0,0.9725004482336698,1.0111378924797556
2023-09-26,412.8001708984375,416.6191660672769,411.9665682552368,415.91157553365485,96168400,-0.0146913064326938,0.0077522490924946,424.740591430664,430.9396643066406,1,0,-0.0,0.9582131461427369,1.0111378924797556
2023-09-27,412.9649353027344,414.5352059296986,409.3204343488608,413.97300260416256,104705800,0.0003991384110579,0.0067837258696641,422.9095489501953,430.4250970458984,1,0,0.0,0.9585956058153432,1.0111378924797556
2023-09-28,415.359130859375,417.036009133624,411.82123687227,412.412517717301,92258300,0.0057975759004467,0.0068788638035209,420.9460693359375,429.9389031982422,0,0,0.0,0.9641531365978924,1.0111378924797556
2023-09-29,414.3510437011719,418.5868254716406,412.8292551807975,418.4123608156291,115111300,-0.0024270253939462,0.0068756561398031,419.4058776855469,429.49088684082034,0,0,-0.0,0.9618131124517164,1.0111378924797556
2023-10-02,414.1862487792969,415.436637965525,411.4237734247356,413.51743802249865,83798600,-0.0003977181290603,0.0068200957058883,417.8240051269531,429.0395745849609,0,0,-0.0,0.9614305819401264,1.0111378924797556
2023-10-03,408.6419372558594,414.2444181473067,407.27523825202337,412.00536625897985,103760600,-0.0133860347603955,0.0072348663449117,415.77687377929686,428.4383544921875,1,0,-0.0,0.9485608387505686,1.0111378924797556
2023-10-04,411.61761474609375,412.3639554385422,407.6435302591631,409.1071637838885,87453000,0.0072818700650669,0.0075245361510768,414.4218017578125,427.87269470214846,0,1,0.0072818700650669,0.9554681355271613,1.0185008672306588
2023-10-05,411.4625244140625,412.3057997665852,408.2348102060782,411.3268099718928,70142700,-0.0003767825439805,0.0075335674122585,413.7539520263672,427.3025799560547,1,0,-0.0,0.955108131812365,1.0185008672306588
2023-10-06,416.3478088378906,417.8889725902115,407.6823752264937,409.01029452111743,113273300,0.011872975384052,0.0081303411837966,413.6686584472656,426.8885107421875,1,1,0.011872975384052,0.9664481071504811,1.0305935029559241
2023-10-09,419.0133056640625,419.5851817448939,413.8954687983384,414.44794019758774,80374400,0.006402091639708,0.0081211754777991,413.6744720458984,426.4421746826172,1,1,0.006402091639708,0.9726353964974809,1.0371914570051357
2023-10-10,421.1942138671875,423.79189736248946,419.245936455557,419.64334789466267,78607300,0.0052048662265478,0.0082051650855862,414.5138763427734,426.0226495361328,1,0,0.0,0.9776978336234555,1.0371914570051357
2023-10-11,422.9195861816406,423.17158085104415,419.8760088222951,422.26047769195304,62451700,0.0040963818059409,0.0082734805699849,415.5093414306641,425.6629382324219,0,0,0.0,0.9817028572408185,1.0371914570051357
2023-10-12,420.34124755859375,423.90821868639375,417.9858858829249,423.5302119190894,81154200,-0.0060965221457951,0.0080286634015528,416.00755310058594,425.37432739257815,0,0,-0.0,0.9757178840310595,1.0371914570051357
2023-10-13,418.24755859375,423.0455435777595,416.67731756779995,421.8436069564154,95143100,-0.004980926751786,0.0076970256425659,416.39720458984374,425.0687615966797,1,0,-0.0,0.9708579047202932,1.0371914570051357
2023-10-16,422.6481628417969,423.7143850912576,420.25402134631616,420.4963432402705,75433200,0.0105215300307854,0.008135188928675,417.24339599609374,424.89042419433594,0,1,0.0105215300307854,0.9810728153204332,1.0481042980676893
2023-10-17,422.6287536621094,424.6836681484373,419.1684195342952,419.5173488593283,75324700,-4.5922782573981635e-05,0.0081315199132551,418.64207763671874,424.6363592529297,0,0,-0.0,0.981027761726846,1.0481042980676893
2023-10-18,416.9971618652344,421.8145218630585,415.911564611692,420.8549367157856,93559800,-0.013325150615231,0.0084057412870748,419.1800323486328,424.3075238037109,0,0,-0.0,0.9679554190441129,1.0481042980676893
2023-10-19,413.3332214355469,419.5269821583465,412.6547379995389,417.71441944200046,121323000,-0.0087864876904644,0.0078068413567006,419.3671020507812,423.963364868164,0,0,-0.0,0.9594504906697634,1.0481042980676893
2023-10-20,408.2541809082031,413.4398746497076,408.14754390760345,412.8970760474875,123919900,-0.0122880046024458,0.0082330003021637,418.5577392578125,423.5145324707031,0,0,-0.0,0.9476607586245944,1.0481042980676893
2023-10-23,407.5466003417969,411.4140774521023,404.9682921283619,406.7227000782813,92035100,-0.001733186332182,0.0081400169384095,417.4110687255859,423.05657165527344,1,0,-0.0,0.9460182859502011,1.0481042980676893
2023-10-24,410.6192626953125,411.7727171708306,407.8180076603951,409.66935030950145,78564200,0.0075394135319462,0.007729528685801,416.3535736083985,422.6125427246094,0,1,0.0075394135319462,0.9531507090167626,1.056006389795432
2023-10-25,404.7259826660156,408.9617938766799,404.21226147565824,408.93271643497314,94223200,-0.0143521762486573,0.0083449888715499,414.5342132568359,422.1514855957031,0,0,-0.0,0.9394709220494214,1.056006389795432
2023-10-26,399.8795776367187,404.512771066671,398.9587721877273,403.659822847272,115156800,-0.011974533973264,0.0085301459896849,412.48804626464846,421.6562823486328,0,0,-0.0,0.928221195576447,1.056006389795432
2023-10-27,398.0670166015625,401.86663693380547,396.6421626745101,401.4692254760225,107367700,-0.004532767204238,0.0085504511091617,410.46999206542966,421.1895422363281,1,0,-0.0,0.9240137849828595,1.056006389795432
2023-10-30,402.8262023925781,403.88272225418063,399.5597081383843,400.85854988329856,86562700,0.0119557400953398,0.0090984811482668,408.4877960205078,420.8139288330078,1,1,0.0119557400953398,0.9350610536406258,1.0686317277308441
2023-10-31,405.3560791015625,405.67593098866274,401.48860153022065,403.39809925222016,79665200,0.0062803181470276,0.0087866205349328,406.7605285644531,420.4340509033203,1,1,0.0062803181470276,0.9409335345443838,1.0753430749630017
2023-11-01,409.6790771484375,410.4932751362608,405.7922246289102,406.32535052662286,98068100,0.010664692771986,0.0089722063342227,406.0287200927734,420.1636218261719,1,1,0.010664692771986,0.9509683016091585,1.0868112784819648
2023-11-02,417.5303039550781,417.68539350879695,413.4592845158063,413.4786596174057,94938900,0.0191643343401595,0.0099611711057395,406.44842834472655,419.95594604492186,1,0,0.0,0.9691929760880901,1.0868112784819648
2023-11-03,421.3395690917969,422.8904349465744,419.71117325541815,419.8371853582878,100167800,0.0091233261409657,0.0098179453294492,407.7569671630859,419.94306640625,1,0,0.0,0.978035239702475,1.0868112784819648
2023-11-06,422.3088684082031,422.7547323706144,420.3605910898025,422.0956239774314,67831700,0.0023005181272093,0.0097337681809618,409.2331939697266,419.89007446289065,1,0,0.0,0.98028522750046,1.0868112784819648
2023-11-07,423.51080322265625,424.1505365569555,421.1651439105342,422.308896123232,64256100,0.002846103656273,0.0096871335886541,410.52234802246096,419.8072241210937,1,0,0.0,0.9830752208706395,1.0868112784819648
2023-11-08,423.8210144042969,424.63521246037624,421.5141051219166,424.1117888599285,61746000,0.0007324752504072,0.0096472140088476,412.4318511962891,419.6069470214843,0,0,0.0,0.9837952991392158,1.0868112784819648
2023-11-09,420.51568603515625,425.0034918992464,420.0891971681386,424.9647121167065,83174400,-0.0077988779621662,0.009712522899077,414.4954620361328,419.30482421875,1,0,-0.0,0.9761227996614763,1.0868112784819648
2023-11-10,427.0777282714844,427.38790735412255,420.5059605571527,422.58995223462995,89462200,0.0156047502013505,0.0102267487990526,417.396533203125,419.1466925048828,0,0,0.0,0.9913549521160366,1.0868112784819648
2023-11-13,426.6706848144531,427.7756572288507,424.9550565166978,425.7401770580696,52236100,-0.0009530898712013,0.0099891752112232,419.7809814453125,418.9641937255859,1,0,-0.0,0.9904101017524095,1.0868112784819648
2023-11-14,434.9484252929687,436.23756475568536,432.3894918898645,432.612438681597,97176900,0.0194007715390978,0.0108412021429601,422.74021606445314,418.9849188232422,1,0,0.0,1.0096248218665227,1.0868112784819648
2023-11-15,435.8692321777344,437.51703289700214,435.01625437389265,436.28601873814944,77327600,0.0021170484388934,0.010264855146014,425.3592315673829,419.08239990234375,1,0,0.0,1.0117622465195233,1.0868112784819648
2023-11-16,436.4023132324219,436.7221650858265,434.35710126569217,435.4233234108849,66665800,0.001223029788141,0.00993639825067,427.2464324951172,419.2170062255859,1,0,0.0,1.0129996618855333,1.0868112784819648
2023-11-17,436.9450988769531,437.5557547047121,435.4911676985958,436.4119730300388,83133200,0.0012437735274839,0.00929755773281,428.8069854736328,419.34952575683593,1,0,0.0,1.0142596040483367,1.0868112784819648
2023-11-20,440.30859375,441.1518692274426,436.6834380187307,436.69314036041027,69936200,0.0076977516893812,0.0092603221359269,430.6069580078125,419.49271484375,0,0,0.0,1.022067122628871,1.0868112784819648
2023-11-21,439.3489685058594,440.18257120218567,438.0792041489343,439.2617361737396,49244600,-0.0021794379164116,0.0093149112001956,432.1907745361328,419.66423278808594,1,0,-0.0,1.019839590788696,1.0868112784819648
2023-11-22,441.045166015625,442.36341233286754,439.9498960416872,441.00641581534256,59394900,0.0038607067077773,0.0083225885530851,433.9131896972656,419.85962890625,1,0,0.0,1.0237768923377109,1.0868112784819648
2023-11-24,441.3165893554687,441.5104586886624,440.7641179584505,441.0936721606339,29737400,0.0006154093973997,0.0074546233101971,435.9932800292969,419.9860821533203,0,0,0.0,1.0244069342580961,1.0868112784819648
2023-11-27,440.5218505859375,441.5008109728584,440.13411187157703,440.6866129172609,50506000,-0.0018008359275411,0.0072946785160838,437.3376922607422,420.2014599609375,1,0,-0.0,1.022562145446462,1.0868112784819648
2023-11-28,440.9579772949219,442.25681906014256,439.5719031999821,440.13407696271906,62115000,0.0009900228749251,0.0071635803002908,438.76642150878905,420.4205200195312,0,0,0.0,1.0235745053614864,1.0868112784819648
2023-11-29,440.6477661132813,444.24384395397783,440.2503842780265,443.1097645895419,63146000,-0.0007034937513629,0.00724488939515,439.3363555908203,420.6512103271484,1,0,-0.0,1.0228544270929103,1.0868112784819648
2023-11-30,442.3827819824219,442.7317408428034,439.41676478055234,441.4910541020233,79752700,0.0039374212297598,0.00708368820341,439.9877105712891,420.9954992675781,1,0,0.0,1.0268818358290996,1.0868112784819648
2023-12-01,444.9999694824219,445.53306586193185,441.1809737453773,441.7722250179134,89183400,0.0059161151984075,0.0061341024746497,440.84747619628905,421.5326782226563,0,0,0.0,1.0329569870650168,1.0868112784819648
2023-12-04,442.6639404296875,445.01930211338146,440.3861087358581,441.6074205334664,72430900,-0.0052495038492955,0.0062456124080957,441.4193603515625,422.04194213867186,0,0,-0.0,1.0275344753852624,1.0868112784819648
2023-12-05,442.57672119140625,443.5363064434526,440.89984300542426,441.27787936550914,69793500,-0.0001970326252384,0.006274502832382,441.64617309570315,422.5143731689453,0,0,-0.0,1.0273320175700542,1.0868112784819648
2023-12-06,440.793212890625,444.7478930540511,440.3570216637853,444.718815610949,69124700,-0.0040298285368016,0.0064331334591057,441.7905975341797,423.07423400878906,1,0,-0.0,1.0231920456888806,1.0868112784819648
2023-12-07,444.1566467285156,444.80605282503006,442.27622650644105,442.877180057356,66995400,0.0076304120379575,0.0065443430661748,442.1017456054687,423.6980682373047,1,0,0.0,1.0309994225914474,1.0868112784819648
2023-12-08,446.0661010742187,446.5991973452758,443.1679114532356,443.4102333183171,83194400,0.0042990561095221,0.0060993005379404,442.5766967773437,424.3122076416016,1,0,0.0,1.035431746958053,1.0868112784819648
2023-12-11,447.8010864257813,447.9755806426955,445.35849277233257,445.57173718829034,65002200,0.0038895252236927,0.0053370658328416,443.30462036132815,424.98120849609376,1,0,0.0,1.0394590848552585,1.0868112784819648
2023-12-12,449.8463439941406,449.943278662212,446.4538376737931,447.45220263628306,68327600,0.0045673349850132,0.0052979282552868,444.19345703125,425.6944104003906,1,0,0.0,1.0442066426990078,1.0868112784819648
2023-12-13,456.0497741699219,456.3017983886153,449.86571511357835,450.22434675999136,93278000,0.0137901091308236,0.0044447520860827,445.73365783691406,426.6425671386719,1,0,0.0,1.058606366256958,1.0868112784819648
2023-12-14,457.513427734375,459.1806035101216,454.838184620191,457.98836917003774,119026000,0.0032094162684701,0.0044480498665251,447.24672241210936,427.5604833984375,0,0,0.0,1.0620038747507292,1.0868112784819648
2023-12-15,456.7601623535156,458.0934952946608,454.9110550186804,456.9158807196401,141553700,-0.001646433383583,0.0045346513588285,448.4227416992187,428.46643615722655,1,0,-0.0,1.0602553561178452,1.0868112784819648
2023-12-18,459.3293762207031,460.3123352105149,457.3050972785772,458.36590058529424,70375300,0.005624864160546,0.0045868661990189,450.0892852783203,429.3260675048828,1,0,0.0,1.0662191484714993,1.0868112784819648
2023-12-19,462.12255859375,462.2004326198957,459.796584391768,459.8744287176748,55761800,0.0060810009497516,0.0045041475848804,452.0438690185547,430.18825256347657,0,0,0.0,1.0727028281259978,1.0868112784819648
2023-12-20,455.71881103515625,463.15417688283,455.2905929826461,461.26613266046417,102921000,-0.0138572494233575,0.0057247119625723,453.5364288330078,430.8787445068359,1,0,-0.0,1.0578381174795148,1.0868112784819648
2023-12-21,460.0399169921875,460.3124166999498,456.2832820563495,458.7065840896728,86667500,0.0094819565319586,0.0059618927420598,455.124755859375,431.6211511230469,1,0,0.0,1.0678684925273045,1.0868112784819648
2023-12-22,460.9644470214844,462.648123930447,459.0666907821435,461.16881437336167,67160400,0.0020096734982077,0.0059514246169131,456.6145904541016,432.43361511230466,1,0,0.0,1.0700145595363078,1.0868112784819648
2023-12-26,462.910888671875,463.81597380070593,461.2953440901739,461.3732181207506,55387000,0.004222541809824,0.0058905553024773,458.1255706787109,433.3268817138672,1,0,0.0,1.0745327407510703,1.0868112784819648
2023-12-27,463.7478332519531,463.8938099220547,462.1712258143802,462.7064835048319,68000300,0.0018080036580676,0.0058823659564856,459.5157196044922,434.1488751220703,1,0,0.0,1.0764754998770618,1.0868112784819648
2023-12-28,463.9230346679687,464.75998742977106,463.5045582870676,464.1079483619,77158100,0.0003777945759595,0.0058559035397589,460.30304565429685,434.9747607421875,0,0,0.0,1.0768821864820688,1.0868112784819648
2023-12-29,462.5799255371094,464.2538605283432,460.6237492048473,463.7283148554509,122283100,-0.0028951119700719,0.005971519183005,460.8096954345703,435.886416015625,0,0,-0.0,1.0737644919736273,1.0868112784819648
2024-01-02,459.99114990234375,460.9838505543304,457.88899697489745,459.5142829304583,123623700,-0.0055963856013849,0.0061518411884132,461.13279418945314,436.81957458496095,0,0,-0.0,1.067755291831468,1.0868112784819648
2024-01-03,456.234619140625,458.570335093064,455.6312290704376,457.83068032303305,103585900,-0.0081665283397653,0.0063558725475536,460.8233184814453,437.77918334960935,0,0,-0.0,1.0590354379807918,1.0868112784819648
2024-01-04,454.7650451660156,458.3464782249613,454.5411944622418,455.7577162648923,84232200,-0.0032210926417146,0.0064346068331568,460.0875671386719,438.72355224609373,1,0,-0.0,1.055624186724197,1.0868112784819648
2024-01-05,455.3879699707031,457.8404675094983,453.9378556221512,454.9694638511856,86118900,0.0013697728339259,0.0063077501167841,460.0544830322266,439.6189263916016,1,0,0.0,1.0570701520580068,1.0868112784819648
2024-01-08,461.8890075683594,462.0349842457667,455.7577198150965,455.884242835596,74879100,0.0142758219943195,0.0067955816893034,460.23939208984376,440.7621868896484,0,0,0.0,1.0721606973842952,1.0868112784819648
2024-01-09,461.1882629394531,462.21012932199153,458.72602412321226,459.2320864754785,65931400,-0.0015171277458958,0.0068155903350673,460.26177368164065,441.9883605957031,1,0,-0.0,1.0705340926422344,1.0868112784819648
2024-01-10,463.7965087890625,464.66268658164086,461.1785514545196,461.4607928330298,67310600,0.0056554905213443,0.0068568944948487,460.3503356933594,443.3029504394531,0,0,0.0,1.0765884880559486,1.0868112784819648
2024-01-11,463.5921020507813,465.3146861106975,459.6116465550996,464.7988820904805,77940700,-0.0004407250473164,0.0068411229269826,460.3347625732422,444.5182684326171,1,0,-0.0,1.0761140085436098,1.0868112784819648
2024-01-12,463.9132995605469,465.78189018349474,462.50215203979474,465.0422353972928,58026400,0.0006928450858949,0.0062026612620721,460.3337890625,445.68941284179687,0,0,0.0,1.076859588846292,1.0868112784819648
2024-01-16,462.2101440429687,463.8451421871986,460.39023221216354,462.531322425016,85014900,-0.0036712797826479,0.0062568591180509,460.2968109130859,446.7400341796875,0,0,-0.0,1.07290613600901,1.0868112784819648
2024-01-17,459.6408386230469,460.1274473065962,457.28563952656407,459.1834252725011,68843900,-0.0055587387101634,0.0063882426707272,460.26177978515625,447.5822448730469,1,0,-0.0,1.0669421311384049,1.0868112784819648
2024-01-18,463.7283630371094,464.28310409945385,459.7673906749951,461.314802822399,91856200,0.0088928660610478,0.0065699141179745,461.0111541748047,448.4300207519531,1,0,0.0,1.0764303046055077,1.0868112784819648
2024-01-19,469.5093078613281,469.79154925027024,463.7770722736198,464.85732943436926,110834500,0.0124662308476397,0.0069968123132671,462.48558044433594,449.3740295410156,1,0,0.0,1.089849333274115,1.0868112784819648
2024-01-22,470.5019836425781,472.22456782073624,469.8499148891261,471.0469830334159,75844900,0.0021142834968954,0.0060860715809663,463.9969818115234,450.31385314941406,1,0,0.0,1.092153583733559,1.0868112784819648
2024-01-23,471.8741760253906,472.1174803762762,469.956966252641,471.0469649925702,49945300,0.0029164433530952,0.0058102211261081,464.99549865722656,451.274916381836,1,0,0.0,1.095338787793398,1.0868112784819648
2024-01-24,472.3900146484375,475.6794645582401,471.8936642634199,474.745184157241,81765000,0.0010931698517426,0.0058078329899244,466.115673828125,452.3124029541016,1,0,0.0,1.096536179133658,1.0868112784819648
