Date,Close,High,Low,Open,Volume,Returns,Vol_20,SMA_10,SMA_50,Target
2015-05-27,176.9318389892578,177.1647524807789,175.31807216026635,175.72567711684493,93214000,0.009491939886702383,0.007071464722698515,0.0016150619123766288,0.014299258572351961,0
2015-05-28,176.73220825195312,176.84033850036474,176.0417815748373,176.62406531070803,74974600,-0.0011282917672992276,0.007004089919003936,-0.0006632953953722029,0.012630983196869387,0
2015-05-29,175.6342010498047,176.70726603429128,175.3680196018721,176.66568430602715,124919600,-0.006212830207966924,0.006751109746309579,-0.006371941823021334,0.006184755325351097,1
2015-06-01,175.9918975830078,176.63240343422953,175.2016416617787,176.2996734515906,93338800,0.0020365995407789494,0.006325940920978326,-0.003940503550355004,0.007945650875365362,0
2015-06-02,175.8172149658203,176.50764177283756,174.9105149284553,175.5343931970188,91531000,-0.000992560564358369,0.006300232779664478,-0.0041133287720912836,0.006854065967303677,1
2015-06-03,176.2830810546875,176.9069594613191,175.79229975441856,176.34962960786885,87820900,0.0026497182824660737,0.005709159878255729,-0.0009520406238821184,0.009337303659035684,0
2015-06-04,174.7939910888672,176.2330661888363,174.477888825713,175.57592024961843,151882800,-0.008447151915607631,0.005978533749858525,-0.008105201175259388,0.0006864119034655957,0
2015-06-05,174.4945831298828,175.16836957906196,173.8374242944559,174.64430781066267,121704700,-0.0017129190604278088,0.005940043997395806,-0.008057720249977208,-0.0014090746462439227,0
2015-06-08,173.42149353027344,174.53616552378108,173.3466311950418,174.38642816048372,89063300,-0.0061497014999636335,0.005257420016204537,-0.012050902989750261,-0.007853325146506534,0
2015-06-09,173.39659118652344,173.9372933856817,172.7643990122124,173.39659118652344,105034700,-0.00014359433333821503,0.005171447412316294,-0.01113842101911542,-0.008251599602133161,1
2015-06-10,175.4761505126953,175.85880141825191,174.10362346119902,174.16184549668475,134551300,0.011993080786316446,0.005834805809537936,0.0015525276710118734,0.003384732825277396,1
2015-06-11,176.04180908203125,176.42444729989205,175.6841122858548,175.91702581659672,73876400,0.003223563815841768,0.0058725646028197995,0.005177190390998021,0.006121500437798155,0
2015-06-12,174.69422912597656,175.9170315486328,174.41972116447866,175.21829093363948,135382400,-0.007654885865361338,0.005634358830816459,-0.0019816773993288255,-0.0019892376296493522,0
2015-06-15,173.94557189941406,174.2283936547843,172.8475401063269,173.55460718758775,124384200,-0.0042855292376179355,0.005682338164941965,-0.005095616779874958,-0.0065183523099791125,1
2015-06-16,174.8938446044922,174.97703343649107,173.62113417047834,173.7958129477088,85308200,0.005451548405190021,0.005789798475964589,0.0008567388165432911,-0.001331981041755767,1
2015-06-17,175.17666625976562,175.78391680889797,174.1535096292943,175.17666625976562,126708600,0.0016171046837756275,0.005811913436242369,0.00311036106712263,-3.146487281425473e-05,1
2015-06-18,176.99844360351562,177.46427073417405,175.20999743555834,175.7756410391186,165867900,0.010399657572250698,0.006306690912798515,0.01226455252302917,0.009907496942383505,0
2015-06-19,176.21270751953125,176.83126628353637,175.8365622629324,176.7560397831322,130478700,-0.004439225950169656,0.006341870959565178,0.006781612317858256,0.00514420649370095,1
2015-06-22,177.11546325683594,177.70057951585434,176.90649225328806,177.13218450840156,70696000,0.005123102357442733,0.006437872586728371,0.009808227731878123,0.01001754896331944,1
2015-06-23,177.24081420898438,177.5751754173251,176.84796051536992,177.32440769971356,68476800,0.0007077357890918901,0.0059193550817251426,0.00831293535192551,0.010350739302685182,0
2015-06-24,175.9535675048828,177.34949213933672,175.92849200731476,176.97334692123923,92307300,-0.007262699112766224,0.00577501051728952,0.0007180670460945052,0.0028194346439185287,0
2015-06-25,175.41854858398438,176.58042638230515,175.34332211431538,176.45504893285684,97107400,-0.0030406824282411815,0.0058058698456128375,-0.0019710243849732265,-0.0002725524603743528,0
2015-06-26,175.38514709472656,176.02041419852873,174.83346071915972,175.77800075112447,104174800,-0.00019041024753330138,0.005639978055459358,-0.002553147634338089,-0.0005075097627346637,0
2015-06-29,171.707275390625,175.39352658346507,171.63204889801438,173.9056542082529,202621300,-0.020970257544757342,0.0072943577627366096,-0.022225197338674854,-0.021325084261432554,1
2015-06-30,172.06668090820312,173.2954310829794,171.59022103225652,173.24526734242642,182925100,0.0020931292326460404,0.007331652138340803,-0.018598622237184035,-0.018997646197120445,1
2015-07-01,173.44595336914062,173.88897092846415,172.6602202625429,173.63820314376156,135979900,0.0080159183268802,0.007568609369622147,-0.00975428643665309,-0.011031703662548246,0
2015-07-02,173.28707885742188,174.08953296522503,172.86913693253123,173.92235874618385,104373700,-0.0009159885753035057,0.007351494114378333,-0.008560569627578207,-0.011720873127407928,0
2015-07-06,172.7939453125,173.57131132745278,171.79924128982267,171.9998580458966,117975400,-0.002845760619737958,0.007366434156838889,-0.009444442019518724,-0.014212044247834623,1
2015-07-07,173.88055419921875,174.005931669229,170.61224543215388,172.9945193989469,173820200,0.006288466211901156,0.00738614740028963,-0.0013634569832056329,-0.007766381663551366,0
2015-07-08,170.96334838867188,172.8273660816652,170.72930189603494,172.54316859125993,164020100,-0.01677706759091968,0.008301640092936309,-0.01456486549203307,-0.023927122733447537,1
2015-07-09,171.27259826660156,173.32052393269564,171.1639420376246,173.06138922156467,144113100,0.0018088665251609903,0.007779737902869832,-0.010111509678144837,-0.021646410730764686,1
2015-07-10,173.42918395996094,173.84712590022323,171.3143987625998,173.27036398192914,129456900,0.012591539540974583,0.008322095294868468,0.0035065168761780987,-0.009131493720550023,1
2015-07-13,175.3433837890625,175.45204003194522,174.6495985640824,174.69139531345752,106069400,0.011037357066406406,0.008548150913263811,0.014607094945322504,0.0015832161664793014,1
2015-07-14,176.10401916503906,176.4133048903453,175.2430597428105,175.30157773974665,81709600,0.004337975916397285,0.008526369680926961,0.016422522853020833,0.005833933781185166,0
2015-07-15,176.04547119140625,176.6055117545682,175.56901134769592,176.14577315657752,97914100,-0.0003324624498090012,0.008452765900989827,0.013756564271798468,0.005469496180835141,1
2015-07-16,177.4581298828125,177.4581298828125,176.8562925380049,177.09869322333674,106683300,0.00802439666210053,0.008622541161989274,0.019535804440799324,0.013111070724137473,1
2015-07-17,177.60862731933594,177.66714532106226,177.0402323261076,177.4498073198817,89030000,0.0008480729320365921,0.008315053438569366,0.017873244838440605,0.013443392499766699,1
2015-07-20,177.70057678222656,178.19374528191426,177.38294953483293,177.83432128353846,70446800,0.000517708313376497,0.008242896647243602,0.015544509815406652,0.013510656286582667,0
2015-07-21,176.9984588623047,177.82598871616656,176.69754007495303,177.5668539303138,77965000,-0.003951129099498241,0.008222017966167203,0.009732762507367028,0.009395037545128656,0
2015-07-22,176.68081665039062,177.01517794032756,176.27959585704536,176.31302560874954,88667900,-0.0017946043934833344,0.008229704901596038,0.004643869556153848,0.007412653360958574,0
2015-07-23,175.68606567382812,176.91481598309016,175.32664173192563,176.8145140001547,90509100,-0.005630214957240476,0.008163020221972248,-0.0035132638942950993,0.0016245565655794616,0
2015-07-24,173.8638153076172,175.8448556601876,173.52946691847038,175.78635043164496,117755000,-0.010372196333396477,0.008463740896191514,-0.01409206771890564,-0.008669685208117638,0
2015-07-27,172.85243225097656,173.48771220062577,172.40941478849834,172.97782249320676,132361100,-0.005817099175301044,0.008549113327195849,-0.0184407267688929,-0.014023509272583569,1
2015-07-28,174.9755859375,175.11768467613908,172.86080059877006,173.68831753287859,123544800,0.012283042007998457,0.0075760198699854776,-0.005747083931855176,-0.0017145521227230746,1
2015-07-29,176.1792449951172,176.40492445434515,174.95884894576088,175.10094767161476,105791300,0.006879011441328409,0.007688099026278491,0.001016302542162621,0.0052771674279889925,1
2015-07-30,176.22105407714844,176.38822831017677,175.05080893679738,175.6693676290362,91304400,0.00023730991713821759,0.007520594489681753,0.0019581124423145597,0.005628803754117077,0
2015-07-31,175.9535675048828,176.7476546885501,175.66937002939375,176.72257919098203,103266900,-0.001517903599353776,0.007529110336087442,0.0013795691645003513,0.004231646776148337,0
2015-08-03,175.3600616455078,175.97862026628187,174.4071545973059,175.9201150310407,113965700,-0.0033730822727338072,0.007543424983549991,-0.000667030844226613,0.001099950626013484,0
2015-08-04,175.017333984375,175.74454872522287,174.5325199056187,175.28481013721492,81820800,-0.001954422563021474,0.007450331557514191,-0.0014928418215505034,-0.0006106329243980514,1
2015-08-05,175.59413146972656,176.6306193101824,175.30992125919204,175.91175866861994,85786800,0.0032956591911237343,0.006281742919575861,0.0024193719723497663,0.0026456928979399956,0
2015-08-06,174.1563720703125,175.88664467779424,173.57124328312673,175.77797571653295,116030800,-0.008187969537364337,0.006631776944066266,-0.004919442587730818,-0.005248643764477653,0
2015-08-07,173.82205200195312,174.14804620817122,172.9192958721393,173.99759323049022,117858000,-0.0019196545287725186,0.00604841392845109,-0.006805953513546691,-0.006828046391964416,1
2015-08-10,176.0120391845703,176.095619902944,174.933742054592,174.933742054592,80270700,0.012599018118786054,0.006204690143598519,0.003894930875511803,0.005641524173078669,0
2015-08-11,174.42385864257812,175.09256818605766,173.66320137743796,174.67462631570467,126081400,-0.00902313585678527,0.0064510787530017944,-0.004850194854856746,-0.003253919729015181,1
2015-08-12,174.63287353515625,174.81676902476642,171.6571287099403,173.11992562438115,172123700,0.0011983159540487343,0.006461737272154501,-0.0027778821687466987,-0.001924404973709632,0
2015-08-13,174.41551208496094,175.15944813679866,173.872179976808,174.47401731701092,89383300,-0.001244676593788907,0.006151980190726563,-0.0029911499714705032,-0.0029538433187854107,1
2015-08-14,175.05076599121094,175.12599246443173,174.0811378211207,174.2232365220622,72786500,0.003642186974404771,0.006223792008087089,0.0011568067790410784,0.0006482091053324299,1
2015-08-17,176.0287322998047,176.0287322998047,173.9975411812614,174.45727973316588,79072600,0.005586758235852862,0.0063775913086454045,0.0063651650031119,0.006062131361885241,0
2015-08-18,175.51885986328125,176.1039759160631,175.2848134421685,175.752906284394,71692700,-0.0028965296168528276,0.006351454755592695,0.003162566829333801,0.002907602749660741,0
2015-08-19,174.13134765625,175.54398079413636,173.32053921802657,174.77496910362504,172946000,-0.007905202940083123,0.006565413870533261,-0.003934885379392971,-0.005104124170033284,0
2015-08-20,170.4952850341797,174.10629780141434,170.43676702356183,172.61842508767967,194327900,-0.020881149034969848,0.007914498766370062,-0.022687168384776628,-0.025323945190150597,0
2015-08-21,165.36289978027344,170.47015049672353,165.10377783345345,168.6228416186139,346588500,-0.030102798754096605,0.010029759804020414,-0.047488334587003994,-0.05350878540884438,0
2015-08-24,158.3999786376953,165.0703277288356,152.46519861065372,156.71985680685256,507244300,-0.04210691244426734,0.013389784099275928,-0.07824465990810482,-0.09166831964892343,0
2015-08-25,156.53598022460938,163.3735043476429,156.243415760208,163.35678309850042,369833100,-0.011767668336303383,0.012895835634144051,-0.07950996145293816,-0.10056137674176961,1
2015-08-26,162.5459747314453,162.82180517053467,157.4554325277485,160.55656714024025,339257000,0.038393693885663494,0.01602916877901338,-0.0373267020057326,-0.06470142606281433,1
2015-08-27,166.56654357910156,166.69192102859066,163.17285789748786,164.6858053093289,274143900,0.024734964088153788,0.01725110504977036,-0.008907894827036526,-0.04061623203540194,1
2015-08-28,166.57496643066406,167.04305944097825,165.43816365365336,165.92297791564388,160414400,5.056748721266047e-05,0.017260188181159878,-0.0038339045020192456,-0.039414309449476194,0
2015-08-31,165.22915649414062,166.44955250791443,164.67747010073978,165.5969474230745,163298800,-0.008079304864117232,0.01730340771382104,-0.005459034810345475,-0.045966629408781275,0
2015-09-01,160.2974853515625,162.80513746263742,159.4281588104927,161.4259211487993,256000400,-0.029847463045984957,0.01832328769808871,-0.026221812496585336,-0.07264104375959302,1
2015-09-02,163.34005737304688,163.3818541142059,160.84076020480347,162.67970202462845,160269300,0.018980784475885137,0.018985729864249897,-0.0011910330498609183,-0.053516735234146476,1
2015-09-03,163.45709228515625,165.54680194680597,162.96392386610506,164.05056268650245,152087800,0.0007165107811986093,0.018972901029473008,0.003844960385448243,-0.05146487203392552,0
2015-09-04,160.98287963867188,162.0444557787715,160.16371697574704,161.2002176188391,207081000,-0.015136771441939256,0.01916276205589824,-0.008683451480656752,-0.06425489116012828,1
2015-09-08,165.02853393554688,165.17899965322377,163.13944112289605,163.78307522572973,116025700,0.025130959925400376,0.019912425938784076,0.012098104578470438,-0.039582377808831296,0
2015-09-09,162.8218536376953,166.73379774781458,162.45407535790798,166.60842023818014,149347700,-0.013371507612819244,0.020004857131371484,-0.005269900012532633,-0.05144360196614177,1
2015-09-10,163.7078399658203,164.8529966388303,162.37042084416746,162.62954276977638,158611100,0.0054414460241709595,0.020076832908302304,-0.0005665478646964633,-0.04535232613595963,1
2015-09-11,164.4517822265625,164.5186544606328,162.60447342977204,163.31497975651632,119691200,0.004544328853752555,0.02014558666411282,0.0052730722971721005,-0.04000708542123501,0
2015-09-14,163.8416290283203,164.67751308331736,163.3568147458726,164.6273620807501,79452000,-0.0037102255140147866,0.02008993064846121,0.0032195166351533535,-0.0425129946311512,1
2015-09-15,165.8895263671875,166.33254381905883,163.79981659248259,164.34313603207536,113806200,0.012499249128639978,0.020305747856652973,0.015348449722234505,-0.029762158087538935,1
2015-09-16,167.3272705078125,167.51953303122775,165.8477648562851,166.1904803932473,99581600,0.008666877120636407,0.02046581808251427,0.019760654810363674,-0.02060245540272097,0
2015-09-17,166.95108032226562,169.59247638943998,166.57493513497366,167.1934937850058,276046600,-0.002248229977129257,0.02042168064414615,0.015233768597959878,-0.022345170666041383,0
2015-09-18,164.22288513183594,166.93682335451308,163.81118080217664,164.4413530496671,223657500,-0.016341285034894404,0.020223922786112875,-0.0018212882323155905,-0.03752663752416859,1
2015-09-21,165.07150268554688,166.09657093916724,164.02121575026516,165.05469450473444,105726200,0.005167474393289906,0.019122596560056465,0.0008495187263258894,-0.031604392533307456,0
2015-09-22,162.9289093017578,163.3910381019392,161.79459432139305,162.90370344182836,153890900,-0.012979789660427343,0.016695194922742417,-0.010882121642489912,-0.0427796807659434,0
2015-09-23,162.66847229003906,163.56751138693272,162.08871175552784,163.09698481425332,92790600,-0.0015984702336427903,0.016421105002459517,-0.01237123348240419,-0.0427986369223435,0
2015-09-24,162.08029174804688,162.54242061228655,160.11415747570365,161.45011952068916,159378800,-0.0036158238514926166,0.014042148220315534,-0.014968963729070826,-0.04468963152751448,0
2015-09-25,162.03826904296875,163.84475739356947,161.16442315717407,163.54227425169978,155054800,-0.0002592709121196357,0.012775348572063878,-0.01377776792113394,-0.043198126843917814,0
2015-09-28,157.97154235839844,161.2484450735252,157.66066154868136,161.1392111367556,178515900,-0.02509732243246754,0.013829552804137989,-0.03508190144514261,-0.06504307348767513,1
2015-09-29,158.06398010253906,159.42516070258506,157.06410487873185,158.19002222857446,159045600,0.0005851544066772796,0.013783086218144407,-0.02988011984447445,-0.06231643721412724,1
2015-09-30,161.01319885253906,161.18124220471094,159.17309401717506,159.95450137417293,163452000,0.018658385978176595,0.012886426978997027,-0.007934727613794436,-0.04300575118286119,1
2015-10-01,161.4333038330078,161.73578697688947,159.4923756684693,161.39128979229656,131079000,0.002609133806809716,0.0121355328953278,-0.0019532191334063385,-0.03876659425243626,1
2015-10-02,163.84478759765625,163.8699934623849,158.90423297664296,159.45038996116762,211003300,0.014937957084387943,0.012618642257045886,0.013192400018116763,-0.02303005994991122,1
2015-10-05,166.7603759765625,166.98724156689823,164.96228507812722,165.0715190328975,126320800,0.01779481924115811,0.012661372757295994,0.030146117044413414,-0.0048019998533247255,0
2015-10-06,166.18899536132812,167.18887056699,165.52521966477568,166.62591831272772,110274500,-0.0034263572019931354,0.011448801615704284,0.02455313456885512,-0.007422481465832709,1
2015-10-07,167.55015563964844,167.90305046579965,165.92850615424473,167.1216304200561,124307300,0.008190435686556086,0.011092110872913985,0.02984529830634558,0.0015955560204696637,1
2015-10-08,169.0625762939453,169.3482512350333,166.8611663774427,167.16364949767825,153055200,0.009026674123476575,0.011187873507745942,0.0347007984195001,0.011497267723963589,1
2015-10-09,169.16342163085938,169.64234582106246,168.53324945051236,169.20543567372633,107069200,0.0005964971025800292,0.011169306152971285,0.030822830876102006,0.01295607734074005,1
2015-10-12,169.32308959960938,169.52473651850863,168.8105489792612,169.23906150280968,56395600,0.0009438681673064053,0.011103929222000675,0.024707646527454927,0.014717931762495553,0
2015-10-13,168.25596618652344,169.86080769258092,168.0879228419,168.59205287577035,88038700,-0.006302291173692298,0.010936641452991351,0.01200760283488917,0.009182169437463323,0
2015-10-14,167.44931030273438,168.77687428386866,167.15523770734023,168.19711395062006,99106200,-0.0047942186067555514,0.01083854950085246,0.0032720287346107687,0.005256546354799257,1
2015-10-15,170.02047729492188,170.02887497602552,167.74344926889634,168.11315237165064,134142200,0.015354897476370866,0.011341544233242318,0.01346289888632755,0.021375674169597153,1
2015-10-16,170.79344177246094,170.81023713021614,169.65912690067984,170.4237387677061,114580100,0.004546302244512912,0.010600822344313606,0.01387098075036999,0.026433884464054914,1
2015-10-19,170.8774871826172,170.8774871826172,169.83561069902436,170.14649154385307,76523900,0.0004920880408758599,0.010579218083177926,0.011896802244481561,0.027302568083454437,0
2015-10-20,170.65904235839844,171.2724064045467,170.18851581226352,170.4405872679463,78448500,-0.0012783710003020365,0.010029063030812479,0.00793515984898837,0.026650083497725345,0
2015-10-21,169.600341796875,171.23037637356308,169.43228562818382,171.07914120680377,102038000,-0.006203600740358528,0.010176704498601868,0.0004708949519908127,0.020873616120616403,1
2015-10-22,172.46551513671875,172.6755725270435,169.60034207656216,170.54979276262782,174911700,0.0168936766841854,0.010591293936425614,0.015334354174336,0.038390861006522746,1
2015-10-23,174.35606384277344,174.72576696934874,173.33939306557932,174.13760873201892,144442300,0.010961894060711241,0.0106971226580863,0.0233360052770777,0.04978110657294087,0
2015-10-26,173.92745971679688,174.23834044549272,173.55775678489843,174.17953106317137,69033000,-0.002458211756621531,0.008448117490148004,0.018069187147783026,0.04734219250481962,0
2015-10-27,173.59144592285156,173.9275326450187,172.9108491560002,173.2553463797978,77905800,-0.0019319191718917272,0.00853341491885412,0.012938874232901557,0.04562573775210193,1
2015-10-28,175.56597900390625,175.5911848671898,173.26375801809618,173.92753378604118,135906700,0.011374598964583926,0.008049422365931567,0.01963143920999292,0.057513308285614656,0
2015-10-29,175.4651336669922,175.8348367102245,174.94419546292036,175.06182708386837,90525500,-0.0005744013588864227,0.008117192788163217,0.015833610849878298,0.05673607492623739,0
2015-10-30,174.7089080810547,175.97766279002747,174.54927525080592,175.65837148776131,131076900,-0.00430983392616735,0.007916521874229143,0.009167944080907079,0.05164797546024322,1
2015-11-02,176.77589416503906,176.9691433713122,174.91058354202576,175.0366256668099,86270800,0.011831028575975067,0.007437448984476062,0.017640250722877577,0.06263000510988008,1
2015-11-03,177.28843688964844,177.84299147541532,176.19613589913698,176.42300146983902,95246100,0.0028993926294660355,0.00728510994636071,0.016710693189430758,0.06329641622487522,0
2015-11-04,176.7506866455078,177.70854780880495,176.21294025244424,177.582518506089,96224500,-0.003033194119001381,0.0073177720924128015,0.009487341286161174,0.05750701564232425,0
2015-11-05,176.57415771484375,177.2715494753805,175.68351683202422,176.809420860461,78408700,-0.0009987453741444607,0.007204199814860545,0.006118168668306322,0.05468042297220471,0
2015-11-06,176.4818115234375,176.71708759596183,175.1542600981416,176.2297529116001,110471500,-0.0005229881461781272,0.007221645984134286,0.004375431688899088,0.05288171895399966,0
2015-11-09,174.8350067138672,176.0197337302175,173.8855430002248,175.8684857093976,131008700,-0.009331300462946612,0.007663532026548333,-0.005510345147408847,0.04202995960487798,1
